config_id,fetchWidth,decodeWidth,MemDispatchWidth,MemIssueWidth,MemNumEntries,IntDispatchWidth,IntIssueWidth,IntNumEntries,FpDispatchWidth,FpIssueWidth,FpNumEntries,maxBrCount,numFetchBufferEntries,numRasEntries,numRobEntries,numIntPhysRegisters,numFpPhysRegisters,numLdqEntries,numStqEntries,numDCacheBanks,ICacheWay,ICacheFetchBytes,ICacheTLB,DCacheWay,DCacheMSHR,DCacheTLB,ipc_Dhrystone,ipc_median,ipc_mm,ipc_multiply,ipc_qsort,ipc_rsort,ipc_spmv,ipc_towers,ipc_vvadd,avg_ipc,power_w,area_um2,runtime_s
3987,8,5,5,2,64,5,4,16,5,2,16,12,20,32,130,48,48,16,16,2,2,16,16,2,4,16,1.410082951403356,0.7504746835443038,0.8451610706258939,1.2356938483547926,0.5942378797859399,0.8032884552235305,0.7839978215979486,0.949656188605108,0.7877165354330709,0.9067010482859936,0.455746,1494428.916469,10937
3988,8,1,1,1,16,1,1,16,1,1,32,16,20,32,96,112,112,32,32,1,4,16,8,4,8,8,0.9916253795748762,0.5548017311966312,0.964069297700435,0.7734992164262641,0.49421366646405834,0.986490534732864,0.8125970177336658,0.7282485875706215,0.6703296703296703,0.775097233525454,0.494417,1507068.959558,6296
3989,4,2,2,2,64,2,2,32,2,2,32,16,8,24,130,96,96,24,24,2,2,8,8,2,2,8,1.4969841244310047,0.6537560303239145,1.1638452520515827,1.0662639978837845,0.5441093598661618,0.8786791871921182,0.9055881736213043,0.958601883986118,0.9025622518946229,0.9522655845834012,0.33404,1123004.600321,7578
3990,8,3,3,2,16,3,1,64,3,3,32,16,24,32,96,64,64,8,8,2,8,16,8,8,2,8,1.1406283511756308,0.6656842105263158,1.356303623148806,0.7811692506459949,0.5723249761510035,1.3859284199621218,0.9510046793283787,0.7840632603406326,0.8865650478553704,0.9470746465704727,0.509754,1818321.412137,9331
3991,4,3,3,1,64,3,1,16,3,1,16,12,24,32,96,112,112,24,24,1,4,8,32,4,4,32,1.3238833570412518,0.6217881489250131,1.367965606570027,0.778553953129024,0.536557305165909,1.2813400279858425,0.9500109986801584,0.832687338501292,0.8769284712482468,0.9521905785829736,0.345217,1118007.124514,8473
3992,4,4,4,2,16,4,4,32,4,3,64,12,32,24,32,64,64,8,8,2,2,8,32,2,4,32,1.445417695569119,0.6583842309827873,1.0643708722875032,1.0774268276384371,0.5514116681241411,0.9125582882570812,0.8490403754945568,0.8284061696658098,0.9367041198501873,0.9248578053188469,0.305983,1091505.607775,9274
3993,8,5,5,1,64,5,3,32,5,1,32,16,20,16,130,112,112,32,32,1,8,16,8,8,8,8,1.9625494227423692,0.7390152695543784,1.4906306306306307,1.4470771255908574,0.6096446875786171,1.9464058379558062,1.4043002885826932,0.8693794964028777,1.0216503267973855,1.276739231759513,0.549571,1904041.560892,15300
3994,4,2,2,2,16,2,2,64,2,1,32,12,24,24,32,64,64,24,24,2,2,8,16,2,4,16,1.5020698670927446,0.6643787645328477,1.1100724572859826,1.071080602302923,0.5470863729725901,0.9407644256918234,0.9085171842541219,0.9767618085375095,0.9111111111111111,0.9590936215312948,0.297373,984084.729917,6128
3995,4,2,2,2,64,2,1,32,2,1,32,16,8,32,64,48,48,16,16,2,8,8,8,8,4,8,1.3530027476121942,0.6299641386638332,1.1001329787234042,0.7803123185132607,0.5340047874592764,1.349608682287849,0.8931110249450691,0.880464480874317,0.7249275362318841,0.9161698550345654,0.333389,1292347.824154,5905
3996,8,5,5,2,64,5,4,32,5,5,32,20,40,16,130,48,48,16,16,2,4,16,8,4,8,8,1.3985979307080225,0.755977048135161,1.0910889348045896,1.2509051412020276,0.5951937200510486,1.2037411953266692,0.8386940162641098,0.9320318148951554,0.7864779874213836,0.9836341987564629,0.51561,1820443.325274,12737
3997,8,1,1,1,32,1,1,64,1,1,32,12,20,16,130,96,96,32,32,1,4,16,32,4,2,32,0.9915884016897777,0.5549964895857711,0.9641816557243308,0.7769532253919301,0.49410104386136755,0.9859225481051577,0.8112042450282924,0.7290723981900452,0.6719505642127889,0.7755522857543846,0.485702,1478735.749632,6228
3998,8,3,3,1,64,3,1,64,3,3,16,20,24,32,96,112,112,32,32,2,4,16,8,4,4,8,1.2576127127404415,0.6702939513849633,2.07135703555333,0.7844122989102231,0.5722348779494018,1.424802176680562,1.0944280781779594,0.8110318791946308,0.8856232294617564,1.0635329155614746,0.536511,1764385.354816,12002
3999,4,3,3,1,16,3,1,16,3,2,32,20,24,16,96,64,64,16,16,1,2,8,8,2,2,8,1.331621155648398,0.6244897959183674,1.1340126108014255,0.7785790168367511,0.533297374269132,0.8645233274936766,0.8675455116133082,0.8282287427714714,0.8662971943193627,0.8698438588524325,0.30567300000000003,964309.24026,5431
4000,8,3,3,2,16,3,3,32,3,3,64,16,24,32,96,48,48,24,24,2,2,16,32,2,4,32,1.4948562066833173,0.7580310052740931,0.953733235983553,1.2507110720380616,0.5924461190366621,0.8743451487393156,0.8026670383793327,0.9640987284966342,0.8711250435388367,0.9513348442410897,0.485162,1551672.497391,10198
4001,4,3,3,1,32,3,2,16,3,3,32,16,24,32,96,112,112,8,8,2,8,8,32,8,8,32,1.4419465790778383,0.6629857422421023,1.396051299358758,1.0822966078940301,0.5479668885036424,1.6916306087368858,1.01002718741778,0.7853371242891958,1.024580090126997,1.0714246808496923,0.365783,1445790.09368,6446
4002,4,1,1,1,64,1,1,32,1,1,32,8,24,16,130,112,112,8,8,2,2,8,8,2,4,8,0.9360488798370672,0.5624332977588047,0.7528209172530939,0.7788046628453661,0.4877691651932306,0.7682958017579045,0.6818764925299493,0.67581265291856,0.6644527098831031,0.7009238422196754,0.30485700000000004,932226.575596,4287
4003,8,2,2,2,32,2,2,64,2,1,64,12,20,24,64,96,96,8,8,2,4,16,16,4,8,16,1.459734148923656,0.7218079439963476,0.9582255511370218,1.210581639803784,0.5887882079426786,1.510532629981828,0.9165671839766547,0.8002897350993378,0.9127737226277373,1.0088111959432273,0.49562599999999996,1603485.564095,6962
4004,4,2,2,2,16,2,1,32,2,1,64,16,8,24,96,48,48,16,16,2,4,8,8,4,4,8,1.3526291311804204,0.6295460578709848,1.0986719787516601,0.7803123185132607,0.5391555096040169,1.2448982559196224,0.8288154296406467,0.880464480874317,0.7219976905311778,0.8973878725429008,0.31260000000000004,1068599.07026,4843
4005,4,4,4,1,64,4,2,64,4,1,64,12,8,32,96,96,96,16,16,2,8,8,16,8,2,16,1.3866060786650776,0.6183833116036506,1.3258721085528073,0.9812553251917069,0.5295453474272346,1.5493476411936085,1.0340596192984557,0.8395570994355189,0.9157817649212743,1.0200453662543705,0.36427499999999996,1414095.6175,11531
4006,8,5,5,1,32,5,1,32,5,5,64,8,20,32,130,48,48,8,8,1,2,16,32,2,4,32,1.1741574096852943,0.6543874172185431,0.8472672652169461,0.7828127528726331,0.5613395225464191,0.7786012758663023,0.7357168714465194,0.7504366388511546,0.7506002400960384,0.7817021548666501,0.45945800000000003,1485638.006894,9057
4007,4,3,3,1,64,3,1,32,3,2,64,12,24,24,96,48,48,24,24,2,8,8,32,8,8,32,1.356186840168742,0.623422712933754,1.1860365096052756,0.781926931781442,0.5336266526195801,1.2977317337496495,0.8776163381426539,0.8142766898294378,0.8503910234614077,0.9245794924768824,0.354206,1373257.944356,7099
4008,4,1,1,1,64,1,1,64,1,1,64,8,8,24,96,112,112,8,8,2,2,8,8,2,8,8,0.9360677089881368,0.5520251396648045,0.7559623526545034,0.7779278844607418,0.49114001518059747,0.7672768007169262,0.6846871841620261,0.6860031931878658,0.6633952254641909,0.7016095004977548,0.32492000000000004,987229.450899,5254
4009,8,5,5,2,32,5,1,64,5,1,64,20,20,32,130,64,64,24,24,2,4,16,16,4,4,16,1.348738125774406,0.6704834605597965,1.4542098787133064,0.785456789321555,0.5773055741104919,1.3084911283297418,1.0382234509285413,0.999741468459152,0.879395218002813,1.0068938993555336,0.5088550000000001,1685911.279249,11868
4010,4,1,1,1,16,1,1,32,1,1,32,12,20,32,96,64,64,8,8,1,4,8,8,4,2,8,0.9361854083469968,0.563569391634981,0.889283026980544,0.7767037060826001,0.4914583615005925,0.9647644105898328,0.6946399131448792,0.6786591786591787,0.66551357104843,0.7400863297764483,0.284981,929306.245328,3500
4011,8,1,1,1,64,1,1,32,1,1,16,20,16,16,128,64,64,32,32,1,8,16,32,8,4,32,0.9915672727079016,0.5549315549315549,0.9641816557243308,0.7757569925583783,0.4967543299047803,0.9911097220051744,0.8190503283313183,0.7316934720908231,0.6667555318581712,0.7768667622347147,0.508436,1667465.255058,6085
4012,4,3,3,1,32,3,3,16,3,1,16,20,24,24,96,112,112,8,8,1,2,8,16,2,4,16,1.5073489517115162,0.6612296110414053,0.8672513802501922,1.0952359387736619,0.5429142505710771,0.9042790830310039,0.8902803545660688,0.7960065870728695,1.0068438003220612,0.9190433285933174,0.325504,1032056.078754,5823
4013,4,4,4,1,16,4,2,32,4,2,32,20,16,32,64,112,112,24,24,2,8,8,32,8,4,32,1.5398959272649055,0.6672763083849184,1.6070318570318571,1.1003184713375795,0.5499933247296516,1.7814918851435706,1.0938044132079654,0.8551525873507297,1.0262617972917523,1.1356918413047703,0.358783,1420443.832288,7330
4014,8,2,2,2,16,2,2,32,2,1,32,8,40,24,64,112,112,8,8,2,2,16,32,2,2,32,1.4613615130365147,0.7239010989010989,0.8275758586195399,1.2030542705068896,0.5858714665630081,0.8512562264488611,0.8529389981978424,0.8059608170070863,0.8938527519656898,0.911752555694059,0.452955,1402974.040638,6283
4015,8,4,4,2,64,4,4,64,4,2,16,16,20,24,128,64,64,32,32,2,2,16,16,2,8,16,2.0687056836115496,0.7807407407407407,1.3317772054088861,1.46842744383728,0.6089297943939969,1.01154877659763,1.1021788368902925,1.0783602900167317,1.0460058552906732,1.166297180754198,0.538654,1726949.056687,17390
4016,4,3,3,2,16,3,1,32,3,1,64,16,24,32,96,112,112,32,32,2,4,8,8,4,4,8,1.2737138868740505,0.6201621338912134,1.4031546811397557,0.7781281168559571,0.5372477080172665,1.294327956582866,0.9591893392559689,0.9351874244256349,0.8803238296374516,0.9646038974089072,0.357402,1239075.600411,7536
4017,4,1,1,1,64,1,1,32,1,1,16,12,20,32,96,112,112,8,8,1,8,8,32,8,8,32,0.9365528206573148,0.5670731707317073,0.889283026980544,0.7762798908682395,0.4904909314600945,0.9906338223723793,0.7257031233590288,0.677945301542777,0.6632193052240785,0.746353488132907,0.342623,1216531.933591,4618
4018,4,4,4,1,32,4,2,64,4,4,64,16,8,16,128,112,112,24,24,2,8,8,8,8,4,8,1.3866577271203486,0.6131868131868132,1.4333814611608433,0.9833299451107949,0.5322294474828819,1.5456416366541201,1.0369458867312944,0.8406521739130435,0.9127737226277373,1.0316443126653196,0.406863,1638834.669425,13851
4019,4,4,4,2,64,4,1,64,4,3,16,20,32,24,64,96,96,16,16,2,4,8,16,4,8,16,1.2595700336313007,0.6323156912411678,1.6032945736434108,0.7774527452745275,0.5390449854758935,1.3017271524789806,0.9628783233933449,0.9266714593817398,0.8671983356449375,0.9855725889072559,0.365327,1337441.681733,9117
4020,4,3,3,1,32,3,1,64,3,2,16,8,24,16,96,64,64,24,24,1,4,8,32,4,2,32,1.3281815262763565,0.63189448441247,1.5852708226877874,0.784743177909731,0.5357176915274515,1.2816181423546142,0.9358324981716731,0.8330461008186126,0.8696105702364395,0.9762127793772374,0.316156,1073238.821397,6283
4021,8,5,5,1,16,5,2,16,5,5,16,12,40,24,130,96,96,16,16,2,4,16,16,4,2,16,1.9430867999373662,0.7318315074834131,2.0336774827925272,1.243125160627088,0.6027467409275128,1.614164247200332,1.2146247143610476,0.8585701598579041,1.0300658978583197,1.2524325234495013,0.481467,1677269.525976,8376
4022,4,1,1,1,64,1,1,16,1,1,32,8,20,16,130,64,64,16,16,1,4,8,16,4,8,16,0.9914035536239294,0.560969840331165,0.9633583045452782,0.7760308037862987,0.49053765489430273,0.9809804247323224,0.8019218271284003,0.7261971830985916,0.6685378241112002,0.7733263795834987,0.30647199999999997,983365.609733,4249
4023,8,2,2,2,64,2,2,64,2,2,32,8,40,24,96,48,48,24,24,2,2,16,32,2,4,32,1.5618879798615481,0.7285714285714285,0.9636949600062126,1.2064751072533173,0.5812041778944051,0.850436052286543,0.8060753114647007,0.9322565091610414,0.8183900523560209,0.9387768420950243,0.47141000000000005,1496066.470099,7936
4024,8,1,1,1,32,1,1,16,1,1,16,8,24,32,64,64,64,32,32,1,2,16,16,2,4,16,0.9915989665183922,0.5536360452900665,0.8730169896936227,0.7772278818652184,0.49196700820814127,0.8286369641275787,0.7987515894116287,0.7365714285714285,0.6616402116402117,0.7458941205918098,0.438547,1294366.22322,4801
4025,8,5,5,1,16,5,4,16,5,3,64,12,20,24,130,64,64,32,32,2,2,16,32,2,8,32,1.9883989232149724,0.7226877952156027,1.3163784873236448,1.493085566119274,0.6072363863271212,0.990788582934577,1.0793839232715798,0.8595243387419427,1.004417670682731,1.1179890748701606,0.483973,1568810.663426,9443
4026,8,4,4,2,16,4,4,16,4,2,16,8,20,16,32,112,112,32,32,2,2,16,16,2,8,16,1.9205125824124802,0.7605837075048107,1.3809046903688866,1.4546493444003368,0.6063069383189674,1.0015441034549315,0.9462901591301252,1.0109803921568628,0.9952248308794269,1.119666305402981,0.468724,1545273.77785,8302
4027,8,3,3,2,64,3,3,64,3,3,64,8,24,16,96,48,48,32,32,2,8,16,32,8,8,32,1.7777034964233527,0.7620501285347043,1.2034038013964314,1.2401928106250961,0.6051402326765639,1.5068506410651272,0.9105523930002108,0.94640234948605,0.7904551201011378,1.082527885923186,0.538098,1966885.659464,10211
4028,4,4,4,1,64,4,4,32,4,1,32,12,8,16,96,96,96,16,16,2,4,8,16,4,4,16,1.3841417619107816,0.6218696735282548,1.326368106028217,0.9882319290646835,0.5316684949775226,1.4344821231109472,0.9638991184019641,0.8532656663724625,0.9055032585083272,1.0010477924336845,0.321228,1179543.354837,7094
4029,8,5,5,2,64,5,1,16,5,4,16,8,20,24,130,96,96,8,8,2,2,16,16,2,4,16,1.1684305675869082,0.6628930817610063,1.1341162493145678,0.7848705134029986,0.5700100083479769,0.8672159873592091,0.8641604762262074,0.7994624767417821,0.8437921727395412,0.854994614831133,0.474644,1548815.387611,9973
4030,8,4,4,2,32,4,4,32,4,3,64,12,32,16,64,112,112,32,32,2,8,16,16,8,8,16,2.053709935455398,0.7744937949052907,2.414534487790641,1.4703021460271142,0.6140885240688476,2.482451180794155,1.3900064370775669,1.0777591973244147,1.0710920770877945,1.483159753392358,0.542092,2058720.402354,10900
4031,8,5,5,1,32,5,4,64,5,1,64,16,40,32,130,48,48,24,24,1,2,16,8,2,2,8,1.480046117759313,0.7159245283018868,0.7701306358022776,1.241274892219257,0.5894790563679898,0.8026521170531408,0.7568455640744798,0.8296502896374168,0.8226973684210527,0.889855618848535,0.488387,1542358.837234,16137
4032,8,5,5,1,16,5,2,64,5,2,32,8,40,16,130,112,112,24,24,2,4,16,32,4,2,32,1.938473074159316,0.7128043282236249,2.3225715889949465,1.2382878500844812,0.5994199271513864,1.7708432439140416,1.233399971440811,0.8441388343156516,1.0275267050123253,1.2986072803662871,0.490115,1648575.126911,9584
4033,4,4,4,2,64,4,4,32,4,2,16,12,16,32,32,48,48,16,16,2,8,8,16,8,8,16,1.5318865269239315,0.6819554277498203,1.0811552535284892,1.084772370486656,0.55072121490288,1.4068338290146076,0.9056831288665199,0.9315827511443026,0.776466935734244,0.9945619375946058,0.341055,1392923.418008,8649
4034,8,3,3,1,64,3,3,32,3,2,16,16,24,16,96,64,64,8,8,1,4,16,16,4,2,16,1.755058552867299,0.7300292442665846,1.3712154696132597,1.4625665215287857,0.6012834359887517,1.5137909086087096,0.9813946882545093,0.7961704756022236,1.0158407798537774,1.1363722307315447,0.46937,1521972.495983,7997
4035,8,4,4,1,32,4,1,32,4,3,16,16,32,24,32,112,112,24,24,2,2,16,32,2,4,32,1.3258447774801982,0.6708628005657709,1.3382400517631834,0.7860694900380277,0.5668336131062128,0.8907227756248537,0.8968435261135915,0.8255764304013663,0.876621100595864,0.9086238406321185,0.480409,1527789.095186,8514
4036,8,3,3,1,32,3,2,32,3,2,16,12,24,24,96,112,112,8,8,2,8,16,16,8,4,16,1.5924338474963426,0.7187452644340051,1.3646560730191895,1.242933497790112,0.5965324670936726,1.7000784329299168,1.0459554371518527,0.7827935222672064,1.010096930533118,1.1171361636350463,0.5046809999999999,1792999.274757,7356
4037,8,5,5,2,16,5,2,32,5,4,32,8,20,32,130,64,64,16,16,2,2,16,8,2,4,8,1.928032068611914,0.7599743630828393,1.32226957911561,1.2417210042614366,0.6076812634601579,1.0009469530907498,1.0759552801220766,1.045700378583018,1.0724699828473414,1.1171945414639048,0.45427300000000004,1506639.324407,8394
4038,4,4,4,2,32,4,2,32,4,1,16,12,20,24,128,64,64,16,16,2,8,8,8,8,2,8,1.5470631747799564,0.6699152542372881,1.4194452387760939,1.0836058963215198,0.5498049264414757,1.8625066620259085,1.0876066358170429,0.9669917479369843,1.1472477064220183,1.148243026973143,0.331373,1328126.738561,6000
4039,8,4,4,2,64,4,4,32,4,1,16,8,16,16,96,112,112,16,16,2,8,16,32,8,2,32,1.9661149430143758,0.7722240312601758,1.469101456138274,1.4667353993571473,0.6141892328411762,2.4838555265448217,1.381171297221667,1.0400753093060786,1.066069906223359,1.3621707891007862,0.502597,1868032.677402,9887
4040,4,2,2,2,16,2,1,64,2,1,16,12,20,32,64,48,48,8,8,2,2,8,8,2,4,8,1.2420046840907726,0.6195141065830722,0.8121932063616729,0.7809422325551357,0.5322019446908561,0.8309934340468692,0.7599586476915293,0.7751052315093205,0.7528597230583985,0.7895303567319586,0.290467,923365.118735,4759
4041,8,1,1,1,32,1,1,64,1,1,64,20,16,16,96,112,112,16,16,1,8,16,16,8,2,16,0.9915567085546257,0.5691827673106924,0.964069297700435,0.7737714358843102,0.49569835113487326,0.9917411373600598,0.8224428098740746,0.7286602600339175,0.668359166221272,0.7783868815638066,0.5147619999999999,1684587.377698,5812
4042,4,1,1,1,16,1,1,32,1,1,32,8,20,16,128,96,96,8,8,2,4,8,8,4,8,8,0.9363172667733076,0.5599102821390627,0.8875974536871468,0.7759561088295688,0.4948805734078123,0.9682886143232774,0.7048431188542984,0.677945301542777,0.6633952254641909,0.7410148827801601,0.31098000000000003,1024223.606942,3836
4043,4,1,1,1,32,1,1,16,1,1,16,8,8,16,96,112,112,16,16,1,4,8,16,4,8,16,0.9912715614798404,0.5627002016846601,0.9633583045452782,0.7762300606605257,0.492608226014102,0.9800035483114043,0.7932499139019631,0.7257882882882883,0.6690743713215623,0.7726982751341804,0.309988,1003684.548154,3939
4044,8,5,5,1,32,5,3,64,5,4,64,12,20,32,130,48,48,24,24,2,2,16,16,2,4,16,1.432447823677892,0.7150610583446404,0.8513652579582875,1.1923190692171168,0.5898504242910187,0.8324032394489437,0.7803677101684962,0.8312553740326741,0.8443619176232275,0.8966035416402554,0.492555,1618288.511524,17579
4045,8,3,3,1,16,3,3,16,3,1,32,8,24,24,96,112,112,24,24,2,2,16,16,2,8,16,1.951766297224465,0.7318315074834131,1.282768244779822,1.4600060368246301,0.5976459551338779,1.0144071561861319,1.1616569161455181,0.854585635359116,1.024580090126997,1.1199164265848858,0.474478,1456159.037507,7921
4046,4,2,2,1,16,2,1,32,2,2,64,20,32,16,128,96,96,8,8,2,4,8,16,4,8,16,1.1859322735815998,0.6302990033222592,1.2177518276826456,0.7834213339380001,0.5377924180185198,1.258651358344114,0.8476031598057013,0.7403790924755888,0.8741698706745893,0.8973333708714465,0.358418,1193317.665027,7560
4047,4,4,4,2,32,4,1,64,4,1,64,20,24,16,64,64,64,32,32,2,2,8,32,2,2,32,1.298893967412163,0.630466569187824,1.071678397167408,0.7813711553372965,0.5307073292224188,0.858016866008929,0.8746614009771905,0.9457079970652972,0.8812544045102184,0.8747508985431939,0.337009,1116373.807965,12487
4048,4,1,1,1,16,1,1,32,1,1,32,12,40,32,64,48,48,32,32,1,4,8,8,4,2,8,0.9914880470447863,0.5651811248808389,0.9634704968944099,0.7768284457007034,0.490837675541717,0.9581568418991131,0.7349969153530326,0.724428624953166,0.668359166221272,0.76374970427656,0.29508300000000004,965554.664213,4545
4049,4,1,1,1,64,1,1,64,1,1,32,20,24,32,128,48,48,24,24,2,4,8,8,4,8,8,0.9912293314162473,0.5593820025946455,0.9634704968944099,0.7745148273874336,0.4905512842394389,0.9559263559832972,0.7404787929445552,0.7194418604651163,0.6714093959731544,0.7629338164331443,0.349187,1121742.903572,5785
4050,8,4,4,2,16,4,1,16,4,2,64,16,16,24,32,112,112,32,32,2,4,16,16,4,8,16,1.3016825410145596,0.6556538567873929,1.9699182474799588,0.779080630093741,0.5718932926123875,1.3010051740250268,0.945927446954141,0.9512915129151291,0.8750874737578727,1.0390600195155786,0.504928,1694469.029623,9604
4051,8,3,3,1,32,3,1,32,3,3,32,20,24,32,96,96,96,16,16,1,8,16,16,8,2,16,1.2498942406478515,0.65847563515202,2.120557074504443,0.7855843565256935,0.5746454642674478,1.4823789118296324,1.1231389376503478,0.8139339086508104,0.8815650334860768,1.0766859514127025,0.5159600000000001,1782412.016025,8010
4052,8,3,3,2,64,3,3,64,3,3,16,12,24,24,96,48,48,24,24,2,8,16,32,8,8,32,1.79470664802584,0.7756336876533115,1.2027040124055048,1.2442763800998096,0.605184681001092,1.509706940330089,0.9143114216153276,0.9595533498759306,0.7904551201011378,1.0885035823453382,0.543159,1952757.027093,13243
4053,8,4,4,1,64,4,2,32,4,1,32,12,24,16,128,96,96,16,16,2,2,16,8,2,8,8,1.9433099473816087,0.7252293577981651,1.2304298249962817,1.2396842482956585,0.592767212642989,1.0463611365719523,1.141017173051519,0.8469119579500657,1.0113222806308129,1.0863370154798948,0.503876,1530858.03132,10453
4054,8,5,5,1,16,5,1,16,5,5,64,16,20,24,130,112,112,24,24,2,8,16,16,8,4,16,1.3308880308880309,0.6551104972375691,2.402148664343786,0.7848959854606822,0.5729670839128419,1.360913967812438,1.1329354669464848,0.8206706281833617,0.8824982357092449,1.1047809511660487,0.536735,2013518.99453,13510
4055,8,5,5,2,32,5,4,16,5,5,32,20,20,32,130,64,64,24,24,2,2,16,8,2,2,8,1.9300512224964228,0.7680971659919028,1.3027662589890294,1.5045101088646968,0.6090438245048615,0.9301354162705935,1.0593934933922056,1.0911399548532732,1.0526094276094276,1.1386385414413793,0.48424,1654604.481832,10743
4056,8,5,5,1,64,5,3,16,5,4,16,16,20,24,130,48,48,16,16,2,2,16,16,2,4,16,1.4343242868371169,0.7032918149466192,0.8728634733066047,1.1916728258191673,0.5866612868772696,0.8278717849545543,0.7803500846979108,0.8321497740477728,0.8235100428054001,0.8947439304769352,0.470611,1531777.919971,11457
